Id,Score,Body,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ViewCount,OK
3579779,20,"<p>In my little project I need to do something like Math.pow(7777.66, 5555.44) only with VERY big numbers. I came across a few solutions:</p>

<ul>
<li>Use double - but the numbers are too big</li>
<li>Use BigDecimal.pow but no support for fractional</li>
<li>Use the X^(A+B)=X^A*X^B formula (B is the remainder of the second num), but again no support for big X or big A because I still convert to double</li>
<li>Use some kind of Taylor series algorithm or something like that - I'm not very good at math so this one is my last option if I don't find any solutions (some libraries or a formula for (A+B)^(C+D)).</li>
</ul>

<p>Anyone knows of a library or an easy solution? I figured that many people deal with the same problem...</p>

<p>p.s.
I found some library called ApFloat that claims to do it approximately, but the results I got were so approximate that even 8^2 gave me 60...</p>
",How to do a fractional power on BigDecimal in Java?,<java><formula><bigdecimal><pow>,2,3,3,17943,1
178562,20,"<p>I got a bunch of servlet context listeners in my Java webapp, each of them gathering some information about the environment.</p>

<p>Some of them depend on information which is gathered by another listener. But I can't determine the order in which the listeners are registered and called, so I have to duplicate code.</p>

<p>I understand that the listeners are registered in the order their order in web.xml but this sounds a bit vague to me, too vague to rely on it.</p>

<p>Do you have a hint how I can solve my problem?</p>
",How to determine the order of listeners in web.xml,<java><servlets><java-ee>,3,0,,18791,1
3579981,12,"<p>I have an ArrayList, which includes a number of items I want to remove.  I have the ids of the items to remove stored in another list.  Figured the following code should work trivially, but for some reason, the remove() calls are returning a false value:</p>

<pre><code>  ArrayList&lt;Integer&gt; toRemove = new ArrayList&lt;Integer&gt;();
  ArrayList&lt;JCheckBox&gt; al = new ArrayList&lt;JCheckBox&gt;();

  /* Code that adds a bunch of items to al, and a few integers to toRemove */

  System.out.println(""Size before removing: "" + al.size());
  for (int i = toRemove.size() - 1; i &gt;= 0; i--) {
    System.out.println(""Removing id: "" + toRemove.get(i) + "": "");
    System.out.println(al.get(toRemove.get(i)));
    System.out.println(al.remove(toRemove.get(i)));
  }
  System.out.println(""Size after removing: "" + al.size());
</code></pre>

<p>I'd get it if the get() call also returned a false value, but it does actually return the object in question.  What am I missing here?</p>

<p>The output of the code above:</p>

<pre><code>Size before removing: 3
Removing id: 2: 
javax.swing.JCheckBox[...]
false
Size after removing: 3
</code></pre>
",Why is my ArrayList.remove(id) call not working?,<java><debugging><arraylist>,3,2,1,10570,1
3580529,17,"<p>References:</p>

<ul>
<li><a href=""http://www.mongodb.org/display/DOCS/Java+Tutorial"" rel=""noreferrer"">http://www.mongodb.org/display/DOCS/Java+Tutorial</a></li>
</ul>

<p>Still pretty new to mongo db but I'm trying to update part of an existing document inside a collection... unfortunately, the link above doesn't have an update example.</p>

<p>Essentially, i just want to be able to:</p>

<ol>
<li>Add new fields to a document </li>
<li>Update existing fields of a document
to a new value</li>
</ol>

<p>Here's my code (Grails + Groovy + Java + MongoDB + the java driver):</p>

<pre><code>def shape = mongo.shapes.findOne(new BasicDBObject(""data"", ""http://www.foo.com"")); // get the document
mongo.shapes.update(new BasicDBObject(""_id"", shape._id), new BasicDBObject(""isProcessed"", 0));  // add a new ""isProcessed"" field set to 0
mongo.shapes.update(new BasicDBObject(""_id"", shape._id), new BasicDBObject(""data"", ""http://www.bar.com""));
</code></pre>

<p>This pretty much clobbers the entire object... I might try just modifying the original shape object and then running the update on that.  But until then, <strong>does anyone have experience updating just individual fields (rather than the entire document)?</strong></p>

<p>EDIT:</p>

<p>I just tried it and was able to successfully update by sending the entire object across with new and/or updated fields and that works.  I wonder if the driver is smart enough to only update the smallest subset of changes or if it's just blindly updating the entire thing? (In  the case below, is it just updating the foo field across the wire or the entire shape document?)</p>

<p>Code:</p>

<pre><code>def shape = mongo.shapes.findOne(); // get the first shape to use as a base
shape.removeField(""_id"");  // remove the id field
shape.put(""foo"",""bar"");  // add a new field ""foo""
mongo.shapes.insert(shape);  // insert the new shape
def shape2 = mongo.shapes.findOne(new BasicDBObject(""foo"", ""bar""));  // get the newly inserted shape (and more importantly, it's id)
shape2.put(""foo"", ""bat"");  // update the ""foo"" field to a new value
mongo.shapes.update(new BasicDBObject(""_id"", shape2._id), shape2);  // update the existing document in mongo
</code></pre>
",How do I update fields of documents in mongo db using the java driver?,<java><mongodb><grails><groovy><mongo-java>,6,0,3,42615,0
189094,54,"<p>How can I get list all the files within a folder recursively in Java? </p>
",How to scan a folder in Java?,<java><file><folders>,7,2,13,101962,1
3581251,14,"<p>When I run my Ant build it fails with the following exception:</p>

<pre><code>Unexpected element ""{}target"" {antlib:org.apache.tools.ant}target
</code></pre>

<p>I'm using Eclipse 3.4.2.</p>

<p>Please let me know what I'm missing here.</p>
","How do I fix 'Unexpected element ""{}target"" {antlib:org.apache.tools.ant}target' errors in my Ant build?",<java><ant>,2,0,5,16807,0
3583901,12,"<p>Part of my project is write text editor that used for type some rule and my application compile and run it. Writing compiler was end and release beta version. In final version we must add undo and redo in text editor.I use file and save it periodically for text editor. How to design undo and redo to my text editor? What is change in structure of persistent of file?</p>
",How to design undo & redo in text editor?,<java><text-editor><undo><undo-redo><redo>,8,6,5,9471,0
189787,10,"<p>I have never seen a way to do this nicely, i would be interested in seeing how others do it.  Currently i format it like this:</p>

<pre><code>public Booking createVehicleBooking(Long officeId, 
                                    Long start, 
                                    Long end,
                                    String origin, 
                                    String destination, 
                                    String purpose,         
                                    String requirements, 
                                    Integer numberOfPassengers) throws ServiceException {
/*..Code..*/
}
</code></pre>
",How to format methods with large parameter lists,<java><formatting><methods>,6,0,1,3274,1
3584113,416,"<p>Why are you not able to declare a class as static in Java?</p>
",Why are you not able to declare a class as static in Java?,<java><static-class>,14,6,161,299618,1
3584263,8,"<p>A Swing JLabel automatically interprets any text as HTML content, if it starts with &lt;html&gt;. If the content of this HTML is an image with invalid URL this will cause the whole GUI to hang since the ImageFetche which should load this image will quit by an NPE. </p>

<p>To reproduce this problem simply create a JLabel as follows</p>

<pre><code>new JLabel(""&lt;html&gt;&lt;img src='http:\\\\invalid\\url'&gt;"")
</code></pre>

<p>I know there is a client property to prevent the JLabel from interpreting HTML. But JLabel is the default renderer implementation for many Swing components(like JTree, JTable and so on) which makes this a problem for nearly any Swing application which allows user input. So instead of implementing tons of custom renderer I'm searching for a global solution to disable the HTML interpretation.</p>
",How to disable the automatic HTML support of JLabel?,<java><html><security><jlabel>,3,2,3,2119,0
3585329,49,"<p>I want to merge many PDF files into one using <a href=""http://pdfbox.apache.org/"" rel=""noreferrer"">PDFBox</a> and this is what I've done:</p>

<pre><code>PDDocument document = new PDDocument();
for (String pdfFile: pdfFiles) {
    PDDocument part = PDDocument.load(pdfFile);
    List&lt;PDPage&gt; list = part.getDocumentCatalog().getAllPages();
    for (PDPage page: list) {
        document.addPage(page);
    }
    part.close();
}
document.save(""merged.pdf"");
document.close();
</code></pre>

<p>Where <code>pdfFiles</code> is an <code>ArrayList&lt;String&gt;</code> containing all the PDF files.</p>

<p>When I'm running the above, I'm always getting:</p>

<pre><code>org.apache.pdfbox.exceptions.COSVisitorException: Bad file descriptor
</code></pre>

<p>Am I doing something wrong?  Is there any other way of doing it?</p>
",How to merge two PDF files into one in Java?,<java><pdf><pdfbox>,5,2,13,76119,0
8207432,9,"<p>In <a href=""http://www.docjar.com/html/api/java/lang/Thread.java.html"">Thread.java</a>, line 146, I have noticed that the author used a <code>char[]</code> instead of a <code>String</code> for the name field. Are there any performance reasons that I am not aware of? <code>getName()</code> also wraps the character in a String before returning the name. Isn't it better to just use a <code>String</code>? </p>
",Why use char[] instead of String?,<java><performance>,3,1,1,1188,1
3585544,34,"<p>Here is the config file for MySQL:</p>

<pre><code>&lt;hibernate-configuration&gt;
  &lt;session-factory&gt;
    &lt;property name=""hibernate.connection.driver_class""&gt;org.gjt.mm.mysql.Driver&lt;/property&gt;
    &lt;property name=""hibernate.connection.url""&gt;jdbc:mysql://localhost/test&lt;/property&gt;
    &lt;property name=""hibernate.connection.username""&gt;root&lt;/property&gt;
    &lt;property name=""hibernate.connection.password""&gt;zgy01&lt;/property&gt;
    &lt;property name=""hibernate.connection.pool_size""&gt;100&lt;/property&gt;
    &lt;property name=""show_sql""&gt;false&lt;/property&gt;
    &lt;property name=""dialect""&gt;org.hibernate.dialect.MySQLDialect&lt;/property&gt;

    &lt;!-- Mapping files --&gt;
    &lt;mapping resource=""model.hbm.xml""/&gt;

  &lt;/session-factory&gt;
&lt;/hibernate-configuration&gt;
</code></pre>

<p>What to specify for SQL Server 2005? I did it like this:</p>

<pre><code>&lt;hibernate-configuration&gt;
  &lt;session-factory&gt;
    &lt;property name=""hibernate.connection.driver_class""&gt;org.gjt.mm.mysql.Driver&lt;/property&gt;
    &lt;property name=""hibernate.connection.url""&gt;com.microsoft.sqlserver.jdbc.SQLServerDriver&lt;/property&gt;
    &lt;property name=""hibernate.connection.username""&gt;sa&lt;/property&gt;
    &lt;property name=""hibernate.connection.password""&gt;lal&lt;/property&gt;
    &lt;property name=""dialect""&gt;org.hibernate.dialect.SQLServerDialect&lt;/property&gt;

    &lt;property name=""hibernate.connection.pool_size""&gt;100&lt;/property&gt;        
    &lt;property name=""show_sql""&gt;false&lt;/property&gt;

    &lt;!-- Mapping files --&gt;
    &lt;mapping resource=""model.hbm.xml""/&gt;

  &lt;/session-factory&gt;
&lt;/hibernate-configuration&gt;
</code></pre>

<p>My question more precisely is how to specify the database that I have to connect to?</p>

<p>In MySQL I used to do like this: </p>

<pre><code>&lt;property name=""hibernate.connection.url""&gt;jdbc:mysql://localhost/test&lt;/property&gt; 
</code></pre>
",how to configure hibernate config file for sql server,<java><sql-server><hibernate><orm><hibernate.cfg.xml>,5,1,16,160255,0
